scenario_id,ID,v_pen,S,depth,qb_fast,qs_fast,qb_ref,qs_ref,res_qb,res_qs,res_qb_norm,res_qs_norm,is_shallow
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,6.8,30.008459,22.872798,27.485821,17.288237,-2.522638,-5.584561,-0.1931056162109627,-0.1914034476253975,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,6.9,30.235925,22.614866,27.697349,17.300621,-2.538575,-5.314245,-0.19432557888715882,-0.18213872397956266,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,7.0,30.473709,22.495153,27.789965,17.226995,-2.683744,-5.268158,-0.20543813217452278,-0.1805591529639158,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,7.1,30.658587,22.273671,28.20021,17.579018,-2.458377,-4.694653,-0.18818649582851674,-0.16090302704275505,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,7.2,30.817687,22.165149,28.36121,17.74952,-2.456477,-4.415629,-0.18804105257791923,-0.15133984820555926,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,7.3,31.063861,22.253487,28.467188,17.374056,-2.596672,-4.879431,-0.1987728507450347,-0.16723604878704718,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,7.4,31.377058,22.420884,28.966775,17.717812,-2.410283,-4.703071,-0.1845049444104972,-0.16119154286738488,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,7.5,31.58626,22.367052,29.152086,17.793235,-2.434174,-4.573817,-0.1863337784631421,-0.15676153284164193,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,7.6,31.731208,21.631583,29.203037,17.719583,-2.528171,-3.912,-0.1935291622665185,-0.1340786298351034,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,7.7,31.789117,21.553619,29.314837,17.790782,-2.47428,-3.762837,-0.18940385583601796,-0.1289662651464292,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,7.8,31.795058,21.461936,29.27078,17.792548,-2.524278,-3.669388,-0.19323115670095212,-0.12576342417519695,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,7.9,31.887335,21.41285,29.254832,17.666939,-2.632503,-3.745911,-0.20151568080406615,-0.12838614886611505,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,8.0,31.987145,21.346715,29.634123,17.577279,-2.353022,-3.769435,-0.1801216675828842,-0.1291924028764016,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,8.1,32.096004,21.291006,29.795666,17.670018,-2.300338,-3.620988,-0.17608875589105272,-0.12410457814144976,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,8.2,32.196255,21.30256,29.849027,17.636825,-2.347228,-3.665736,-0.179678142217641,-0.12563825670174147,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,8.3,32.24486,21.218516,29.970619,17.501492,-2.274241,-3.717024,-0.17409105456955615,-0.12739608511865935,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,8.4,32.245599,21.071229,29.845697,17.186576,-2.399903,-3.884653,-0.18371036496775914,-0.13314134755235787,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,8.5,32.2739,20.76923,30.098892,17.323337,-2.175009,-3.445893,-0.16649493633624396,-0.11810342842494223,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,8.6,32.388705,20.694975,29.738607,17.22307,-2.650098,-3.471905,-0.20286256185367846,-0.1189949553470462,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,8.7,32.731498,21.097912,29.712891,16.881639,-3.018607,-4.216274,-0.23107158650338472,-0.14450721905147518,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,8.8,32.883462,21.037741,29.655859,16.801285,-3.227603,-4.236455,-0.247070037872795,-0.14519889615492665,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,8.9,32.929861,20.920051,29.550956,16.744536,-3.378905,-4.175515,-0.2586520666632719,-0.14311025819425405,0
G0_DENS_HIGH_V_HIGH,0.9,100.0,100,9.0,33.215277,21.133549,30.105366,16.952373,-3.109911,-4.181176,-0.23806082363630895,-0.14330428148758137,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,0.1,5.648926,6.067151,5.715809,4.33491,0.066883,-1.732241,0.005119832068270523,-0.059370270916203824,1
G0_DENS_HIGH_V_LOW,0.9,25.0,10,0.2,5.926736,6.429579,5.937672,4.85745,0.010935,-1.572129,0.0008370641817283641,-0.05388264372291189,1
G0_DENS_HIGH_V_LOW,0.9,25.0,10,0.3,6.178892,6.776797,6.111379,5.463937,-0.067513,-1.312859,-0.005168057988205492,-0.04499650712849797,1
G0_DENS_HIGH_V_LOW,0.9,25.0,10,0.4,6.450602,6.933201,6.490414,6.203293,0.039812,-0.729907,0.003047571943572897,-0.025016597767651028,1
G0_DENS_HIGH_V_LOW,0.9,25.0,10,0.5,6.775646,7.078084,6.706936,6.361507,-0.068709,-0.716577,-0.005259610687002668,-0.02455972963480289,1
G0_DENS_HIGH_V_LOW,0.9,25.0,10,0.6,7.044893,7.311124,7.182109,7.028793,0.137217,-0.28233,0.010503835009073703,-0.009676487617930662,1
G0_DENS_HIGH_V_LOW,0.9,25.0,10,0.7,7.262088,7.516844,7.403303,7.189289,0.141215,-0.327555,0.010809878227962592,-0.01122651472281117,1
G0_DENS_HIGH_V_LOW,0.9,25.0,10,0.8,7.497166,7.856367,7.599729,7.711244,0.102563,-0.145123,0.007851103216333444,-0.004973899028006061,1
G0_DENS_HIGH_V_LOW,0.9,25.0,10,0.9,7.72846,8.052917,7.75055,8.227065,0.02209,0.174148,0.0016909691608943357,0.0059686925430786275,1
G0_DENS_HIGH_V_LOW,0.9,25.0,10,1.0,7.942137,8.081571,7.976508,8.312631,0.034371,0.23106,0.002631068403309154,0.007919276127223668,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,1.1,8.166572,8.12711,8.113147,8.424042,-0.053425,0.296931,-0.004089634559564504,0.010176917596003858,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,1.2,8.399942,8.349487,8.296248,8.586762,-0.103694,0.237275,-0.007937680224978599,0.008132287038375298,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,1.3,8.599721,8.536354,8.474553,8.793818,-0.125168,0.257463,-0.009581495153047634,0.008824204057575467,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,1.4,8.810967,8.882843,8.687796,9.430061,-0.123171,0.547218,-0.009428626641761714,0.018755173737501435,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,1.5,9.057134,8.933518,8.844623,9.599041,-0.21251,0.665523,-0.016267444833936412,0.02280992125862667,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,1.6,9.238655,8.963911,9.032848,9.832807,-0.205807,0.868896,-0.01575433635564421,0.029780262052454504,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,1.7,9.725591,8.780386,9.463326,10.729368,-0.262264,1.948982,-0.02007606772353065,0.06679878224265837,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,1.8,10.196502,9.106261,10.005198,11.560895,-0.191303,2.454634,-0.014644068510030292,0.08412933626448345,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,1.9,10.674315,9.693978,10.513801,12.12531,-0.160514,2.431332,-0.012287198908637094,0.08333069101079796,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,2.0,11.128423,10.380841,10.931121,13.123576,-0.197302,2.742735,-0.015103286436522149,0.09400361728036359,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,2.1,11.552658,10.72477,11.314538,13.949756,-0.23812,3.224986,-0.01822786675383247,0.11053213295434325,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,2.2,12.230063,10.970755,11.709484,14.988173,-0.52058,4.017418,-0.03984991968213551,0.13769169246290427,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,2.3,12.842375,11.682732,12.092358,15.705626,-0.750017,4.022894,-0.05741311078073731,0.1378793751257307,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,2.4,13.285752,12.003705,12.804323,17.00064,-0.481429,4.996935,-0.036852946679954694,0.17126334309178742,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,2.5,13.726536,12.329774,13.17426,17.858932,-0.552276,5.529158,-0.0422762192984192,0.18950458302193268,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,2.6,14.161209,12.625582,13.583136,18.892345,-0.578073,6.266763,-0.04425095589613723,0.21478501956577767,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,2.7,14.561345,12.698071,13.877014,19.226832,-0.684331,6.52876,-0.05238490796034322,0.2237646204811426,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,2.8,15.040456,13.093277,14.237021,20.643288,-0.803435,7.550011,-0.06150220949674698,0.2587666488036705,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,2.9,15.576873,13.440021,14.624814,21.395458,-0.952059,7.955438,-0.07287923985296063,0.2726621234095387,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,3.0,16.074449,13.6979,15.058532,22.064849,-1.015918,8.366949,-0.07776758750554333,0.28676611907469035,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,3.1,16.5152,13.979522,15.422754,23.036798,-1.092446,9.057275,-0.08362573544329442,0.3104261303782557,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,3.2,16.842408,14.140199,15.619309,23.852158,-1.223099,9.711959,-0.0936271022960933,0.3328645592368868,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,3.3,17.180471,14.573725,15.747563,24.477301,-1.432908,9.903576,-0.10968778806694346,0.33943197866764163,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,3.4,17.566879,14.844423,15.944631,25.823662,-1.622248,10.979239,-0.12418159073438273,0.37629890637835656,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,3.5,18.073386,15.145186,16.247725,26.885949,-1.825661,11.740762,-0.13975266859427407,0.4023991007617711,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,3.6,18.461104,15.03222,16.420171,27.184272,-2.040933,12.152052,-0.1562315419851317,0.416495521944,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,3.7,18.826827,15.152446,16.762931,28.088641,-2.063896,12.936196,-0.15798933849222166,0.44337102120612104,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,3.8,19.213827,15.311491,17.087894,29.051792,-2.125933,13.7403,-0.16273821372238922,0.4709306230887708,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,3.9,19.648731,15.543382,17.401744,30.365945,-2.246987,14.822562,-0.17200478596335358,0.5080237228031366,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,4.0,20.055077,15.820737,17.63509,32.185194,-2.419986,16.364456,-0.18524770012657496,0.5608701018601322,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,4.1,20.353236,15.939958,17.971796,33.991938,-2.381441,18.05198,-0.1822971158664268,0.6187077567000742,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,4.2,20.715539,15.564803,18.20559,34.735004,-2.509948,19.170201,-0.19213420839512976,0.6570333036154216,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,4.3,21.111251,15.711276,18.518361,35.587594,-2.59289,19.876317,-0.1984833421272664,0.6812344963006578,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,4.4,21.436431,15.830977,18.804116,36.596049,-2.632315,20.765072,-0.20150128957716495,0.7116953993321243,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,4.5,21.658552,16.215905,19.257639,38.446456,-2.400913,22.23055,-0.1837876795378136,0.7619227209817889,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,4.6,22.07639,16.701751,19.518244,40.307319,-2.558146,23.605568,-0.19582372091739256,0.8090496456849087,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,4.7,22.422383,16.940975,19.873613,40.729124,-2.548771,23.788149,-0.19510607329931268,0.8153073681577928,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,4.8,22.635483,16.575383,19.7691,40.649356,-2.866383,24.073973,-0.21941897946182837,0.8251036080079943,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,4.9,23.074642,16.663636,20.239149,41.654888,-2.835493,24.991252,-0.21705437840342975,0.8565421334416635,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,5.0,23.062552,16.501934,20.490096,42.687004,-2.572456,26.18507,-0.19691913824162968,0.8974586676217463,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,5.1,23.277112,16.532314,20.867447,43.698172,-2.409665,27.165858,-0.18445763707951335,0.9310738800958545,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,5.2,23.397067,16.888393,21.28941,44.969577,-2.107658,28.081184,-0.16133927929887884,0.9624454690356413,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,5.3,23.672364,16.884495,21.860778,46.327217,-1.811585,29.442722,-0.13867516375458422,1.0091103845541554,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,5.4,24.003793,16.708654,21.9542,46.671709,-2.049593,29.963055,-0.15689445701153937,1.0269441104483243,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,5.5,24.330535,16.463957,22.225221,46.851799,-2.105313,30.387842,-0.16115977170800982,1.0415031234676912,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,5.6,24.719212,16.462395,22.296904,46.778749,-2.422308,30.316354,-0.18542544708862096,1.0390529667474326,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,5.7,24.959241,16.892964,22.656272,48.429138,-2.302969,31.536173,-0.17629015651859067,1.0808606508391572,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,5.8,25.021805,17.311421,23.147511,49.669026,-1.874294,32.357605,-0.14347547996601576,1.1090141470208312,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,5.9,25.343615,17.642981,23.628192,51.592613,-1.715423,33.949632,-0.1313140511946059,1.1635787683962122,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,6.0,25.668352,18.31318,23.876076,52.92733,-1.792276,34.61415,-0.13719707758311708,1.1863542446080637,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,6.1,26.087904,18.255303,23.976412,53.196232,-2.111492,34.940929,-0.1616327684687688,1.1975541629564492,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,6.2,26.537034,18.816783,24.478531,53.964453,-2.058503,35.14767,-0.15757650930776246,1.2046399374990717,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,6.3,26.779285,19.021168,24.891345,54.776417,-1.88794,35.755248,-0.144520068701623,1.2254638704637837,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,6.4,26.90662,19.33723,25.254496,55.248419,-1.652124,35.911189,-0.12646857102640985,1.2308085421445392,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,6.5,26.909198,19.753092,25.69922,56.482961,-1.209978,36.729869,-0.09262270182709854,1.2588677171633027,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,6.6,27.079939,20.475597,26.011034,57.580844,-1.068905,37.105247,-0.08182369356839113,1.271733302007434,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,6.7,27.253702,20.953994,26.376838,58.059644,-0.876864,37.105651,-0.06712313183786559,1.2717471485735008,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,6.8,28.021917,21.710094,26.631345,58.31863,-1.390572,36.608537,-0.10644700624731364,1.2547092232177115,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,6.9,28.058447,22.155672,27.0659,58.779983,-0.992547,36.624312,-0.07597855897411454,1.2552498904942067,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,7.0,28.265598,22.797179,27.478101,59.130295,-0.787497,36.333116,-0.060282170271471563,1.2452695324437302,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,7.1,28.667697,23.242817,27.886697,59.556777,-0.781,36.31396,-0.05978483090350731,1.2446129858606216,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,7.2,28.894205,24.194343,28.525666,60.611728,-0.36854,36.417385,-0.028211397671163353,1.248157741047405,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,7.3,28.902308,24.568706,28.881974,61.777801,-0.020334,37.209095,-0.0015565489777105217,1.275292554960173,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,7.4,29.888598,25.242621,29.115091,61.391778,-0.773507,36.149157,-0.05921124865259823,1.2389645808420342,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,7.5,30.322833,25.500107,29.229796,60.905383,-1.093037,35.405276,-0.08367097594913818,1.2134690426926562,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,7.6,30.214013,26.022867,29.488023,60.683176,-0.725991,34.660309,-0.055573942602392026,1.187936283328554,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,7.7,30.322384,26.34826,29.572742,61.411662,-0.749643,35.063401,-0.05738448142509337,1.2017517288953974,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,7.8,30.554082,27.090453,30.101446,62.799476,-0.452636,35.709022,-0.03464886904076816,1.2238795354068415,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,7.9,30.54557,27.342683,30.054145,63.375825,-0.491426,36.033141,-0.03761820782533544,1.2349882857707282,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,8.0,31.09221,27.788345,30.319365,63.462262,-0.772845,35.673917,-0.05916057316212689,1.2226763579271993,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,8.1,31.450809,28.388321,30.463919,63.736477,-0.98689,35.348156,-0.07554552083273025,1.2115113301834075,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,8.2,31.607784,28.650444,30.512276,63.432375,-1.095508,34.781931,-0.0838601287239942,1.1921047166408765,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,8.3,31.596732,28.907297,30.355177,63.296717,-1.241556,34.38942,-0.09503996865202935,1.1786519208650057,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,8.4,31.72268,29.85196,30.357113,63.64992,-1.365567,33.79796,-0.10453289652037101,1.1583804110484746,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,8.5,31.819683,30.878257,30.571463,64.837194,-1.24822,33.958938,-0.09555009171623033,1.1638977192472464,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,8.6,31.836121,31.548203,31.042933,66.154566,-0.793187,34.606363,-0.06071773453247151,1.1860873554744937,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,8.7,32.102246,31.79347,31.272046,65.946512,-0.830201,34.153042,-0.06355112215226974,1.17055037731614,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,8.8,32.532815,31.89995,31.183234,65.112284,-1.349581,33.212335,-0.10330918293929102,1.1383088881453092,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,8.9,32.425067,32.074402,30.961396,63.912761,-1.463671,31.838359,-0.11204266739227585,1.0912176766150647,0
G0_DENS_HIGH_V_LOW,0.9,25.0,10,9.0,32.362053,31.798207,31.044866,63.782686,-1.317187,31.984479,-0.10082945206568256,1.0962257465004188,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,0.1,5.131613,6.655331,5.715809,4.33491,0.584197,-2.320421,0.044719742457536814,-0.07952936306763816,1
G0_DENS_HIGH_V_LOW,0.9,25.0,100,0.2,5.417005,7.027854,5.937672,4.85745,0.520666,-2.170404,0.03985650290295202,-0.07438772865762469,1
G0_DENS_HIGH_V_LOW,0.9,25.0,100,0.3,5.71515,7.549058,6.111379,5.463937,0.396228,-2.085121,0.030330888577765548,-0.0714647665440697,1
G0_DENS_HIGH_V_LOW,0.9,25.0,100,0.4,6.015074,7.825537,6.490414,6.203293,0.47534,-1.622244,0.03638683933632927,-0.055600269115086275,1
G0_DENS_HIGH_V_LOW,0.9,25.0,100,0.5,6.282618,8.244092,6.706936,6.361507,0.424319,-1.882585,0.03248122876331026,-0.06452311281904861,1
G0_DENS_HIGH_V_LOW,0.9,25.0,100,0.6,6.600376,8.686087,7.182109,7.028793,0.581733,-1.657294,0.04453112552623561,-0.05680156154241766,1
G0_DENS_HIGH_V_LOW,0.9,25.0,100,0.7,6.878224,8.926334,7.403303,7.189289,0.525078,-1.737045,0.040194237440655325,-0.05953492166715675,1
G0_DENS_HIGH_V_LOW,0.9,25.0,100,0.8,7.13353,9.252724,7.599729,7.711244,0.466199,-1.54148,0.03568710420279667,-0.05283218975414499,1
G0_DENS_HIGH_V_LOW,0.9,25.0,100,0.9,7.402874,9.539697,7.75055,8.227065,0.347676,-1.312632,0.026614277681444053,-0.04498872700350498,1
G0_DENS_HIGH_V_LOW,0.9,25.0,100,1.0,7.655996,9.766947,7.976508,8.312631,0.320512,-1.454316,0.024534898492375074,-0.04984475885155119,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,1.1,7.905683,9.966964,8.113147,8.424042,0.207464,-1.542922,0.015881178179981102,-0.05288161239837357,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,1.2,8.128725,10.127632,8.296248,8.586762,0.167523,-1.54087,0.012823731405183425,-0.052811282810331234,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,1.3,8.352333,10.45346,8.474553,8.793818,0.12222,-1.659643,0.00935582846738369,-0.05688207041293981,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,1.4,8.572848,10.688153,8.687796,9.430061,0.114949,-1.258092,0.008799240112070757,-0.0431194405844849,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,1.5,8.775645,10.715604,8.844623,9.599041,0.068979,-1.116564,0.005280278938403367,-0.03826875543026646,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,1.6,9.039925,10.885133,9.032848,9.832807,-0.007077,-1.052326,-0.0005417378339361347,-0.036067082878286055,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,1.7,9.574853,11.236341,9.463326,10.729368,-0.111527,-0.506973,-0.008537289162836696,-0.017375829550969297,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,1.8,10.073682,11.551253,10.005198,11.560895,-0.068484,0.009641,-0.005242387144168751,0.00033043253329249287,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,1.9,10.599392,11.865545,10.513801,12.12531,-0.085591,0.259765,-0.006551912243101272,0.00890310206521361,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,2.0,11.111539,12.188229,10.931121,13.123576,-0.180418,0.935346,-0.01381083178226502,0.03205774798101857,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,2.1,11.594062,12.399661,11.314538,13.949756,-0.279523,1.550095,-0.021397228282510977,0.05312745749341632,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,2.2,12.069593,12.666787,11.709484,14.988173,-0.36011,2.321386,-0.027566088932985934,0.07956243716727796,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,2.3,12.545928,13.067772,12.092358,15.705626,-0.45357,2.637855,-0.03472036588079873,0.09040899389153291,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,2.4,13.028578,13.599849,12.804323,17.00064,-0.224256,3.400791,-0.01716659031894614,0.11655761698250286,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,2.5,13.480338,14.078574,13.17426,17.858932,-0.306078,3.780358,-0.023429989082309487,0.12956677426538135,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,2.6,13.878641,14.402134,13.583136,18.892345,-0.295506,4.490211,-0.022620712216353173,0.1538960476867356,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,2.7,14.292478,14.615311,13.877014,19.226832,-0.415465,4.611521,-0.03180346321552581,0.15805378761140232,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,2.8,14.716556,14.848426,14.237021,20.643288,-0.479536,5.794862,-0.03670803927291201,0.19861123646306417,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,2.9,15.083245,15.030431,14.624814,21.395458,-0.45843,6.365027,-0.035092394406011335,0.21815288829842505,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,3.0,15.476138,15.126128,15.058532,22.064849,-0.417607,6.938721,-0.0319674313433047,0.23781549194480026,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,3.1,15.806863,15.271605,15.422754,23.036798,-0.384108,7.765193,-0.029403113737111887,0.2661417274655256,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,3.2,16.19449,15.107227,15.619309,23.852158,-0.575181,8.744931,-0.04402957595891196,0.29972095257733145,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,3.3,16.558251,15.082243,15.747563,24.477301,-0.810689,9.395058,-0.06205749651771246,0.3220031962835703,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,3.4,16.99221,15.127417,15.944631,25.823662,-1.047579,10.696245,-0.08019120790405285,0.3665996610379795,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,3.5,17.328974,15.128384,16.247725,26.885949,-1.08125,11.757564,-0.0827686919518787,0.4029749671059657,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,3.6,17.662354,15.108806,16.420171,27.184272,-1.242183,12.075465,-0.09508796492472653,0.4138706037376654,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,3.7,18.016392,15.164517,16.762931,28.088641,-1.253461,12.924124,-0.09595128544064169,0.442957269360679,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,3.8,18.305635,15.166562,17.087894,29.051792,-1.21774,13.885229,-0.09321687578032904,0.47589787302317055,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,3.9,18.60885,15.204334,17.401744,30.365945,-1.207106,15.16161,-0.0924028528714585,0.5196441449116059,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,4.0,19.046721,15.19994,17.63509,32.185194,-1.411631,16.985254,-0.10805905330748902,0.58214713285307,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,4.1,19.443955,15.31687,17.971796,33.991938,-1.47216,18.675068,-0.11269249252612971,0.6400632744165095,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,4.2,19.768179,15.108681,18.20559,34.735004,-1.562589,19.626323,-0.11961474921469983,0.6726662823469265,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,4.3,19.975053,14.911754,18.518361,35.587594,-1.456692,20.67584,-0.11150843136810738,0.7086370904626341,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,4.4,20.290616,14.892843,18.804116,36.596049,-1.4865,21.703206,-0.11379020632274468,0.7438487023284753,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,4.5,20.594916,15.051003,19.257639,38.446456,-1.337277,23.395452,-0.10236732306805318,0.8018481974777427,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,4.6,20.961619,15.119576,19.518244,40.307319,-1.443375,25.187744,-0.11048902727957728,0.8632766370545365,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,4.7,21.102541,14.674794,19.873613,40.729124,-1.228929,26.05433,-0.09407338342818991,0.8929777269099258,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,4.8,21.538749,14.641773,19.7691,40.649356,-1.769649,26.007583,-0.13546500156665914,0.8913755352665461,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,4.9,21.723624,14.57479,20.239149,41.654888,-1.484476,27.080098,-0.11363527098631869,0.9281345694377107,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,5.0,21.951035,14.592682,20.490096,42.687004,-1.460939,28.094322,-0.11183353530773246,0.9628957566222398,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,5.1,22.271704,14.615206,20.867447,43.698172,-1.404258,29.082966,-0.10749465694609137,0.9967802231137265,0
G0_DENS_HIGH_V_LOW,0.9,25.0,100,5.2,22.625457,14.656026,21.28941,44.969577,-1.336047,30.313551,-0.10227316770056111,1.0389568976269246,0
